Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
63403776,12/14/2024 11:51:30 PM,12/15/2024 01:02:04 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11238,677 WASHINGTON AVENUE,WASHINGTON AVENUE,ST MARKS AVENUE,PROSPECT PLACE,ST MARKS AVENUE,PROSPECT PLACE,ADDRESS,BROOKLYN,WASHINGTON AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,12/15/2024 01:02:09 AM,08 BROOKLYN,3011540001,BROOKLYN,994346,185924,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.676989432024314,-73.96360182236936,"(40.676989432024314, -73.96360182236936)"
63400117,12/14/2024 11:51:13 PM,12/15/2024 12:55:23 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11217,137 FIFTH AVENUE,FIFTH AVENUE,STERLING PLACE,ST JOHNS PLACE,STERLING PLACE,ST JOHNS PLACE,ADDRESS,BROOKLYN,5 AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/15/2024 12:55:28 AM,06 BROOKLYN,3009447504,BROOKLYN,990065,186474,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.678502904986146,-73.97903524145849,"(40.678502904986146, -73.97903524145849)"
63401075,12/14/2024 11:50:46 PM,12/15/2024 03:13:42 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11225,251 ROGERS AVENUE,ROGERS AVENUE,PRESIDENT STREET,CARROLL STREET,PRESIDENT STREET,CARROLL STREET,ADDRESS,BROOKLYN,ROGERS AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,12/15/2024 03:13:46 AM,09 BROOKLYN,3012820008,BROOKLYN,997160,182588,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.66782920486366,-73.95346315885033,"(40.66782920486366, -73.95346315885033)"
63395206,12/14/2024 11:49:12 PM,12/15/2024 12:49:21 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11205,263 CLASSON AVENUE,CLASSON AVENUE,WILLOUGHBY AVENUE,DEKALB AVENUE,WILLOUGHBY AVENUE,DEKALB AVENUE,ADDRESS,BROOKLYN,CLASSON AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,12/15/2024 12:49:24 AM,03 BROOKLYN,3019247501,BROOKLYN,995176,191332,PHONE,Unspecified,BROOKLYN,,,,,,,,40.69183217039905,-73.96060073101341,"(40.69183217039905, -73.96060073101341)"
63397647,12/14/2024 11:48:43 PM,12/15/2024 12:04:15 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11206,279 HART STREET,HART STREET,MARCUS GARVEY BOULEVARD,LEWIS AVENUE,MARCUS GARVEY BOULEVARD,LEWIS AVENUE,ADDRESS,BROOKLYN,HART STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,12/15/2024 12:04:18 AM,03 BROOKLYN,3015910077,BROOKLYN,1001028,192214,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.6942438966345,-73.93949616725112,"(40.6942438966345, -73.93949616725112)"
63403854,12/14/2024 11:48:39 PM,12/15/2024 01:32:24 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11225,251 ROGERS AVENUE,ROGERS AVENUE,PRESIDENT STREET,CARROLL STREET,PRESIDENT STREET,CARROLL STREET,ADDRESS,BROOKLYN,ROGERS AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,12/15/2024 01:32:26 AM,09 BROOKLYN,3012820008,BROOKLYN,997160,182588,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.66782920486366,-73.95346315885033,"(40.66782920486366, -73.95346315885033)"
63394904,12/14/2024 11:47:33 PM,12/15/2024 04:30:00 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11222,494 MANHATTAN AVENUE,MANHATTAN AVENUE,ECKFORD STREET,ENGERT AVENUE,ECKFORD STREET,ENGERT AVENUE,ADDRESS,BROOKLYN,MANHATTAN AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/15/2024 04:30:04 AM,01 BROOKLYN,3027130001,BROOKLYN,998604,201862,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.72072963515695,-73.94821688336822,"(40.72072963515695, -73.94821688336822)"
63396455,12/14/2024 11:46:19 PM,12/15/2024 12:11:55 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11215,483 1 STREET,1 STREET,7 AVENUE,8 AVENUE,7 AVENUE,8 AVENUE,ADDRESS,BROOKLYN,1 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,12/15/2024 12:11:59 AM,06 BROOKLYN,3010740058,BROOKLYN,990796,183801,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.6711656114951,-73.97640237101606,"(40.6711656114951, -73.97640237101606)"
63402684,12/14/2024 11:46:08 PM,12/15/2024 12:25:42 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11206,67 TROUTMAN STREET,TROUTMAN STREET,BUSHWICK AVENUE,EVERGREEN AVENUE,BUSHWICK AVENUE,EVERGREEN AVENUE,ADDRESS,BROOKLYN,TROUTMAN STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,12/15/2024 12:25:45 AM,04 BROOKLYN,3031710050,BROOKLYN,1003232,193799,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.698589899088454,-73.93154376888052,"(40.698589899088454, -73.93154376888052)"
63395260,12/14/2024 11:43:07 PM,12/15/2024 12:48:46 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11226,218 LINDEN BOULEVARD,LINDEN BOULEVARD,ROGERS AVENUE,NOSTRAND AVENUE,ROGERS AVENUE,NOSTRAND AVENUE,ADDRESS,BROOKLYN,LINDEN BOULEVARD,,Closed,,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,12/15/2024 12:48:49 AM,17 BROOKLYN,3050880027,BROOKLYN,997867,177030,PHONE,Unspecified,BROOKLYN,,,,,,,,40.65257266265609,-73.95092585158108,"(40.65257266265609, -73.95092585158108)"
63397506,12/14/2024 11:42:11 PM,12/15/2024 05:12:09 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11211,138 HAVEMEYER STREET,HAVEMEYER STREET,SOUTH    1 STREET,SOUTH    2 STREET,SOUTH    1 STREET,SOUTH    2 STREET,ADDRESS,BROOKLYN,HAVEMEYER STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/15/2024 05:12:12 AM,01 BROOKLYN,3024080023,BROOKLYN,996091,198686,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.7120159975843,-73.9572883018009,"(40.7120159975843, -73.9572883018009)"
63395207,12/14/2024 11:40:12 PM,12/15/2024 12:00:13 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11221,150 MALCOLM X BOULEVARD,MALCOLM X BOULEVARD,GATES AVENUE,MONROE STREET,GATES AVENUE,MONROE STREET,ADDRESS,BROOKLYN,MALCOLM X BOULEVARD,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/15/2024 12:00:18 AM,03 BROOKLYN,3016360024,BROOKLYN,1003623,190063,PHONE,Unspecified,BROOKLYN,,,,,,,,40.688334599490894,-73.93014442097454,"(40.688334599490894, -73.93014442097454)"
63401135,12/14/2024 11:37:54 PM,12/15/2024 04:24:19 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11222,732 MANHATTAN AVENUE,MANHATTAN AVENUE,NORMAN AVENUE,MESEROLE AVENUE,NORMAN AVENUE,MESEROLE AVENUE,ADDRESS,BROOKLYN,MANHATTAN AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/15/2024 04:24:24 AM,01 BROOKLYN,3026200048,BROOKLYN,997506,203862,PHONE,Unspecified,BROOKLYN,,,,,,,,40.7262208634366,-73.95217405946381,"(40.7262208634366, -73.95217405946381)"
63403602,12/14/2024 11:37:16 PM,12/15/2024 02:35:21 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11215,691 5 AVENUE,5 AVENUE,21 STREET,22 STREET,21 STREET,22 STREET,ADDRESS,BROOKLYN,5 AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/15/2024 02:35:23 AM,07 BROOKLYN,3008970009,BROOKLYN,986053,180192,PHONE,Unspecified,BROOKLYN,,,,,,,,40.661261945123925,-73.99350134312861,"(40.661261945123925, -73.99350134312861)"
63397508,12/14/2024 11:37:08 PM,12/15/2024 02:14:54 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11207,190 COZINE AVENUE,COZINE AVENUE,VERMONT STREET,VAN SICLEN AVENUE,VERMONT STREET,VAN SICLEN AVENUE,ADDRESS,BROOKLYN,COZINE AVENUE,,Closed,,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,12/15/2024 02:15:02 AM,05 BROOKLYN,3044157501,BROOKLYN,1016213,178011,PHONE,Unspecified,BROOKLYN,,,,,,,,40.655218076771995,-73.88480431995897,"(40.655218076771995, -73.88480431995897)"
63397550,12/14/2024 11:36:30 PM,12/15/2024 04:23:52 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11222,732 MANHATTAN AVENUE,MANHATTAN AVENUE,NORMAN AVENUE,MESEROLE AVENUE,NORMAN AVENUE,MESEROLE AVENUE,ADDRESS,BROOKLYN,MANHATTAN AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/15/2024 04:23:55 AM,01 BROOKLYN,3026200048,BROOKLYN,997506,203862,PHONE,Unspecified,BROOKLYN,,,,,,,,40.7262208634366,-73.95217405946381,"(40.7262208634366, -73.95217405946381)"
63400099,12/14/2024 11:34:20 PM,12/15/2024 12:30:48 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11209,9510 3 AVENUE,3 AVENUE,95 STREET,96 STREET,95 STREET,96 STREET,ADDRESS,BROOKLYN,3 AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,12/15/2024 12:30:52 AM,10 BROOKLYN,3061160032,BROOKLYN,974900,164099,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.61708535191443,-74.03367844146509,"(40.61708535191443, -74.03367844146509)"
63398811,12/14/2024 11:33:18 PM,12/14/2024 11:57:03 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11221,490 KOSCIUSZKO STREET,KOSCIUSZKO STREET,LEWIS AVENUE,STUYVESANT AVENUE,LEWIS AVENUE,STUYVESANT AVENUE,ADDRESS,BROOKLYN,KOSCIUSZKO STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,12/14/2024 11:57:08 PM,03 BROOKLYN,3016060035,BROOKLYN,1002350,191590,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.692528556459216,-73.93473052729148,"(40.692528556459216, -73.93473052729148)"
63401357,12/14/2024 11:32:09 PM,12/15/2024 12:36:03 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11235,1230 AVENUE X,AVENUE X,EAST   12 STREET,SHEEPSHEAD BAY ROAD,EAST   12 STREET,SHEEPSHEAD BAY ROAD,ADDRESS,BROOKLYN,AVENUE X,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/15/2024 12:36:07 AM,15 BROOKLYN,3074130004,BROOKLYN,995951,154924,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.591899057362994,-73.95786921753533,"(40.591899057362994, -73.95786921753533)"
63400213,12/14/2024 11:31:24 PM,12/15/2024 12:19:36 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11226,612 OCEAN AVENUE,OCEAN AVENUE,TENNIS COURT,ALBEMARLE ROAD,TENNIS COURT,ALBEMARLE ROAD,ADDRESS,BROOKLYN,OCEAN AVENUE,,Closed,,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,12/15/2024 12:19:39 AM,14 BROOKLYN,3051000068,BROOKLYN,995181,175327,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.64790202088548,-73.96060865429247,"(40.64790202088548, -73.96060865429247)"
63402321,12/14/2024 11:28:58 PM,12/15/2024 02:16:11 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11213,1776 UNION STREET,UNION STREET,UTICA AVENUE,ROCHESTER AVENUE,UTICA AVENUE,ROCHESTER AVENUE,ADDRESS,BROOKLYN,UNION STREET,,Closed,,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,12/15/2024 02:16:16 AM,09 BROOKLYN,3014030040,BROOKLYN,1003904,182546,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.66770152165978,-73.92915310753094,"(40.66770152165978, -73.92915310753094)"
63398712,12/14/2024 11:28:51 PM,12/15/2024 04:23:15 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11222,40 OAK STREET,OAK STREET,WHARF DRIVE,WEST STREET,WHARF DRIVE,WEST STREET,ADDRESS,BROOKLYN,OAK STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/15/2024 04:23:19 AM,01 BROOKLYN,3025700050,BROOKLYN,995456,204340,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.72753569145882,-73.95956939828959,"(40.72753569145882, -73.95956939828959)"
63402435,12/14/2024 11:26:46 PM,12/15/2024 01:26:36 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11229,3342 NOSTRAND AVENUE,NOSTRAND AVENUE,AVENUE T,AVENUE U,AVENUE T,AVENUE U,ADDRESS,BROOKLYN,NOSTRAND AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,12/15/2024 01:26:40 AM,15 BROOKLYN,3073340005,BROOKLYN,1000283,158732,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.602344468950996,-73.94226232493995,"(40.602344468950996, -73.94226232493995)"
63397488,12/14/2024 11:25:47 PM,12/15/2024 04:23:33 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11222,730 MANHATTAN AVENUE,MANHATTAN AVENUE,NORMAN AVENUE,MESEROLE AVENUE,NORMAN AVENUE,MESEROLE AVENUE,ADDRESS,BROOKLYN,MANHATTAN AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/15/2024 04:23:37 AM,01 BROOKLYN,3026200047,BROOKLYN,997512,203850,PHONE,Unspecified,BROOKLYN,,,,,,,,40.726187917366275,-73.95215243588936,"(40.726187917366275, -73.95215243588936)"
63400222,12/14/2024 11:22:31 PM,12/15/2024 12:14:53 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11231,4 3 STREET,3 STREET,SMITH STREET,HOYT STREET,SMITH STREET,HOYT STREET,ADDRESS,BROOKLYN,3 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,12/15/2024 12:14:57 AM,06 BROOKLYN,3004640009,BROOKLYN,985515,186529,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.67865568711758,-73.9954392983541,"(40.67865568711758, -73.9954392983541)"
63402697,12/14/2024 11:21:31 PM,12/15/2024 12:13:08 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11215,483 1 STREET,1 STREET,7 AVENUE,8 AVENUE,7 AVENUE,8 AVENUE,ADDRESS,BROOKLYN,1 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,12/15/2024 12:13:12 AM,06 BROOKLYN,3010740058,BROOKLYN,990796,183801,PHONE,Unspecified,BROOKLYN,,,,,,,,40.6711656114951,-73.97640237101606,"(40.6711656114951, -73.97640237101606)"
63402552,12/14/2024 11:20:21 PM,12/15/2024 12:49:02 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11204,20 AVENUE,20 AVENUE,20 AVENUE,65 STREET,20 AVENUE,65 STREET,INTERSECTION,,,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,12/15/2024 12:49:05 AM,11 BROOKLYN,,BROOKLYN,988176,163892,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.61652124347624,-73.98585877635009,"(40.61652124347624, -73.98585877635009)"
63398702,12/14/2024 11:20:10 PM,12/15/2024 02:14:25 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11212,82 ROCKAWAY PARKWAY,ROCKAWAY PARKWAY,RUTLAND ROAD,WINTHROP STREET,RUTLAND ROAD,WINTHROP STREET,ADDRESS,BROOKLYN,ROCKAWAY PARKWAY,,Closed,,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,12/15/2024 02:14:32 AM,17 BROOKLYN,3046150006,BROOKLYN,1005477,181245,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.66412693536968,-73.92348700401172,"(40.66412693536968, -73.92348700401172)"
63395245,12/14/2024 11:18:02 PM,12/15/2024 01:01:06 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11214,2459 85 STREET,85 STREET,24 AVENUE,25 AVENUE,24 AVENUE,25 AVENUE,ADDRESS,BROOKLYN,85 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/15/2024 01:01:10 AM,11 BROOKLYN,3068560054,BROOKLYN,987716,157549,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.59911119934112,-73.98751892488598,"(40.59911119934112, -73.98751892488598)"
63401233,12/14/2024 11:16:33 PM,12/14/2024 11:49:42 PM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11217,36 5 AVENUE,5 AVENUE,DEAN STREET,BERGEN STREET,DEAN STREET,BERGEN STREET,ADDRESS,BROOKLYN,5 AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,12/14/2024 11:49:47 PM,06 BROOKLYN,3009300038,BROOKLYN,990702,187722,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.68192794036252,-73.9767374772674,"(40.68192794036252, -73.9767374772674)"
63402666,12/14/2024 11:15:03 PM,12/15/2024 01:00:50 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11214,2459 85 STREET,85 STREET,24 AVENUE,25 AVENUE,24 AVENUE,25 AVENUE,ADDRESS,BROOKLYN,85 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/15/2024 01:00:54 AM,11 BROOKLYN,3068560054,BROOKLYN,987716,157549,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.59911119934112,-73.98751892488598,"(40.59911119934112, -73.98751892488598)"
63397714,12/14/2024 11:14:40 PM,12/15/2024 01:48:11 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11221,83 LINDEN STREET,LINDEN STREET,BUSHWICK AVENUE,EVERGREEN AVENUE,BUSHWICK AVENUE,EVERGREEN AVENUE,ADDRESS,BROOKLYN,LINDEN STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,12/15/2024 01:48:16 AM,04 BROOKLYN,3033220021,BROOKLYN,1006253,191449,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.69213270133736,-73.92065658866386,"(40.69213270133736, -73.92065658866386)"
63396440,12/14/2024 11:14:26 PM,12/14/2024 11:25:01 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11224,2926 WEST   19 STREET,WEST   19 STREET,MERMAID AVENUE,SURF AVENUE,MERMAID AVENUE,SURF AVENUE,ADDRESS,BROOKLYN,WEST   19 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,12/14/2024 11:25:06 PM,13 BROOKLYN,3070607501,BROOKLYN,988207,149148,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.576051923913255,-73.98575575192712,"(40.576051923913255, -73.98575575192712)"
63402554,12/14/2024 11:14:16 PM,12/15/2024 12:14:39 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11231,385 SMITH STREET,SMITH STREET,3 STREET,4 STREET,3 STREET,4 STREET,ADDRESS,BROOKLYN,SMITH STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,12/15/2024 12:14:43 AM,06 BROOKLYN,3004640008,BROOKLYN,985408,186562,PHONE,Unspecified,BROOKLYN,,,,,,,,40.678746279291765,-73.99582505954166,"(40.678746279291765, -73.99582505954166)"
